,Product_ID,Sales_Agent,Status,Created_hour,Created_min,Created_day,Created_month,Source_freq_encode,Location_freq_encode,Delivery_Mode_Mode-1,Delivery_Mode_Mode-2,Delivery_Mode_Mode-3,Delivery_Mode_Mode-4,Delivery_Mode_Mode-5
3710,5,11,1,12,41,27,7,0.2368995633187773,0.12377183406113537,0,0,0,0,1
3711,18,4,0,12,34,27,7,0.2368995633187773,0.12377183406113537,0,0,0,0,1
3712,9,4,0,11,48,27,7,0.2368995633187773,0.07191593886462883,0,0,1,0,0
3713,15,11,0,11,43,27,7,0.2368995633187773,0.3541211790393013,0,0,0,0,1
3714,15,4,0,11,3,27,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3715,15,5,0,11,2,27,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3716,18,5,0,11,2,27,7,0.3460698689956332,0.3541211790393013,0,0,1,0,0
3717,15,11,0,11,2,27,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3718,15,4,0,10,43,27,7,0.2368995633187773,0.3541211790393013,0,0,0,0,1
3719,27,3,0,10,38,27,7,0.2368995633187773,0.28370633187772926,0,0,0,0,1
3720,18,4,1,10,28,27,7,0.3460698689956332,0.28370633187772926,0,0,0,0,1
3721,15,5,0,10,28,27,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3722,5,5,0,10,28,27,7,0.2368995633187773,0.06413755458515284,0,0,1,0,0
3723,15,4,0,10,21,27,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3724,27,9,0,10,18,27,7,0.3460698689956332,0.28370633187772926,0,0,0,0,1
3725,15,11,0,9,49,27,7,0.2368995633187773,0.3541211790393013,0,0,0,0,1
3726,15,4,0,4,54,27,7,0.2368995633187773,0.3541211790393013,0,0,0,0,1
3727,15,5,0,4,2,27,7,0.2368995633187773,0.3541211790393013,0,0,0,0,1
3728,15,4,0,21,47,26,7,0.2368995633187773,0.3541211790393013,0,0,0,0,1
3729,27,5,0,21,19,26,7,0.2368995633187773,0.12377183406113537,0,0,1,0,0
3730,27,11,1,19,53,26,7,0.2368995633187773,0.12377183406113537,0,0,0,0,1
3731,19,4,0,19,3,26,7,0.3460698689956332,0.07191593886462883,0,0,1,0,0
3732,19,4,0,18,50,26,7,0.2368995633187773,0.3541211790393013,0,0,0,0,1
3733,15,4,0,18,6,26,7,0.2368995633187773,0.3541211790393013,0,0,0,0,1
3734,10,11,0,17,55,26,7,0.36340065502183405,0.028930131004366814,0,0,0,0,1
3735,19,4,0,17,40,26,7,0.36340065502183405,0.06413755458515284,0,0,1,0,0
3736,1,5,1,16,45,26,7,0.36340065502183405,0.07191593886462883,0,0,1,0,0
3737,27,3,0,16,35,26,7,0.2368995633187773,0.28370633187772926,0,0,0,0,1
3738,18,11,1,16,30,26,7,0.028930131004366814,0.12377183406113537,0,0,0,0,1
3739,27,3,1,16,8,26,7,0.2368995633187773,0.28370633187772926,1,0,0,0,0
3740,18,12,1,15,53,26,7,0.36340065502183405,0.28370633187772926,0,0,1,0,0
3741,18,5,0,15,50,26,7,0.36340065502183405,0.3541211790393013,0,0,1,0,0
3742,18,2,1,15,34,26,7,0.36340065502183405,0.28370633187772926,1,0,0,0,0
3743,18,11,1,15,30,26,7,0.36340065502183405,0.12377183406113537,0,0,1,0,0
3744,19,4,1,15,27,26,7,0.2368995633187773,0.054448689956331876,0,0,1,0,0
3745,19,3,1,15,10,26,7,0.36340065502183405,0.28370633187772926,1,0,0,0,0
3746,19,5,1,15,10,26,7,0.36340065502183405,0.12377183406113537,0,0,1,0,0
3747,9,4,1,14,50,26,7,0.36340065502183405,0.3541211790393013,0,0,1,0,0
3748,10,3,1,14,49,26,7,0.019787117903930132,0.28370633187772926,1,0,0,0,0
3749,5,5,0,14,45,26,7,0.2368995633187773,0.3541211790393013,0,0,1,0,0
3750,18,11,0,14,20,26,7,0.2368995633187773,0.12377183406113537,0,0,1,0,0
3751,18,5,0,14,20,26,7,0.3460698689956332,0.07191593886462883,0,0,0,0,1
3752,27,5,0,13,50,26,7,0.36340065502183405,0.12377183406113537,0,0,1,0,0
3753,18,2,1,13,40,26,7,0.36340065502183405,0.28370633187772926,0,0,1,0,0
3754,19,4,0,13,35,26,7,0.36340065502183405,0.12377183406113537,0,0,1,0,0
3755,1,9,0,12,45,26,7,0.36340065502183405,0.28370633187772926,0,0,0,0,1
3756,15,5,0,12,36,26,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3757,15,5,0,12,36,26,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3758,9,5,0,12,30,26,7,0.3460698689956332,0.06413755458515284,0,0,1,0,0
3759,9,11,1,12,21,26,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3760,19,11,0,12,20,26,7,0.3460698689956332,0.06413755458515284,0,0,0,0,1
3761,15,11,0,12,19,26,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3762,10,5,1,12,15,26,7,0.36340065502183405,0.028930131004366814,0,0,1,0,0
3763,9,2,1,11,59,26,7,0.028930131004366814,0.28370633187772926,1,0,0,0,0
3764,9,7,1,11,11,26,7,0.028930131004366814,0.28370633187772926,1,0,0,0,0
3765,27,5,0,11,10,26,7,0.36340065502183405,0.3541211790393013,0,0,1,0,0
3766,19,11,0,10,55,26,7,0.36340065502183405,0.054448689956331876,0,0,1,0,0
3767,15,4,0,10,51,26,7,0.2368995633187773,0.3541211790393013,0,0,1,0,0
3768,18,5,0,10,10,26,7,0.36340065502183405,0.01896834061135371,0,0,1,0,0
3769,15,11,1,2,4,26,7,0.2368995633187773,0.06413755458515284,0,0,1,0,0
3770,15,11,0,23,19,25,7,0.2368995633187773,0.3541211790393013,0,0,1,0,0
3771,5,4,0,23,5,25,7,0.36340065502183405,0.07191593886462883,0,0,1,0,0
3772,1,4,0,21,11,25,7,0.2368995633187773,0.3541211790393013,0,0,1,0,0
3773,1,5,0,21,10,25,7,0.36340065502183405,0.3541211790393013,0,0,0,0,1
3774,18,5,0,19,50,25,7,0.36340065502183405,0.07191593886462883,0,0,1,0,0
3775,15,7,0,19,50,25,7,0.36340065502183405,0.28370633187772926,1,0,0,0,0
3776,18,4,0,19,33,25,7,0.2368995633187773,0.12377183406113537,0,0,1,0,0
3777,18,4,0,19,15,25,7,0.36340065502183405,0.28370633187772926,0,0,0,0,1
3778,18,11,0,19,0,25,7,0.36340065502183405,0.12377183406113537,0,0,0,0,1
3779,5,5,1,18,52,25,7,0.2368995633187773,0.3541211790393013,0,0,1,0,0
3780,27,11,0,18,10,25,7,0.36340065502183405,0.12377183406113537,0,0,0,0,1
3781,18,2,1,18,7,25,7,0.2368995633187773,0.28370633187772926,0,0,0,0,1
3782,18,2,0,17,5,25,7,0.36340065502183405,0.28370633187772926,0,0,0,0,1
3783,18,11,1,16,59,25,7,0.3460698689956332,0.12377183406113537,0,0,0,0,1
3784,19,4,0,16,55,25,7,0.36340065502183405,0.07191593886462883,0,0,1,0,0
3785,19,4,0,16,52,25,7,0.2368995633187773,0.054448689956331876,0,0,0,0,1
3786,9,9,1,16,42,25,7,0.3460698689956332,0.28370633187772926,1,0,0,0,0
3787,19,5,1,16,8,25,7,0.3460698689956332,0.06413755458515284,0,0,1,0,0
3788,5,12,0,16,5,25,7,0.36340065502183405,0.28370633187772926,0,0,0,0,1
3789,9,4,0,15,40,25,7,0.36340065502183405,0.3541211790393013,0,0,0,0,1
3790,27,11,0,15,23,25,7,0.2368995633187773,0.06413755458515284,0,0,0,0,1
3791,18,3,1,15,15,25,7,0.36340065502183405,0.28370633187772926,0,0,0,0,1
3792,9,3,1,15,3,25,7,0.3460698689956332,0.28370633187772926,1,0,0,0,0
3793,1,3,1,14,16,25,7,0.3460698689956332,0.28370633187772926,0,0,0,0,1
3794,20,7,1,13,46,25,7,0.36340065502183405,0.28370633187772926,1,0,0,0,0
3795,18,11,0,13,45,25,7,0.36340065502183405,0.3541211790393013,0,0,0,0,1
3796,9,5,0,13,30,25,7,0.36340065502183405,0.07191593886462883,0,0,1,0,0
3797,15,7,0,13,14,25,7,0.2368995633187773,0.28370633187772926,0,0,0,0,1
3798,15,4,0,13,2,25,7,0.2368995633187773,0.3541211790393013,0,0,0,0,1
3799,19,5,0,12,30,25,7,0.36340065502183405,0.054448689956331876,0,0,0,0,1
3800,18,9,1,12,30,25,7,0.36340065502183405,0.28370633187772926,0,0,0,0,1
3801,18,4,0,12,25,25,7,0.36340065502183405,0.12377183406113537,0,0,0,0,1
3802,5,5,0,12,13,25,7,0.3460698689956332,0.12377183406113537,0,0,1,0,0
3803,18,7,0,12,10,25,7,0.36340065502183405,0.28370633187772926,0,0,0,0,1
3804,15,5,0,11,51,25,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3805,15,11,0,11,51,25,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3806,18,4,0,11,30,25,7,0.36340065502183405,0.028930131004366814,0,0,0,0,1
3807,15,4,0,11,15,25,7,0.36340065502183405,0.3541211790393013,0,0,0,0,1
3808,15,4,0,11,1,25,7,0.2368995633187773,0.3541211790393013,0,0,0,0,1
3809,10,11,1,10,52,25,7,0.3460698689956332,0.28370633187772926,1,0,0,0,0
3810,18,5,1,10,40,25,7,0.3460698689956332,0.07191593886462883,0,0,1,0,0
3811,15,5,0,10,33,25,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3812,19,4,0,10,32,25,7,0.3460698689956332,0.06413755458515284,0,0,0,0,1
3813,19,11,1,10,24,25,7,0.3460698689956332,0.07191593886462883,0,0,0,0,1
3814,15,11,0,10,22,25,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3815,18,5,1,10,20,25,7,0.3460698689956332,0.12377183406113537,1,0,0,0,0
3816,10,4,0,8,46,25,7,0.2368995633187773,0.3541211790393013,0,0,0,0,1
3817,15,4,0,8,34,25,7,0.2368995633187773,0.3541211790393013,0,0,0,0,1
3818,19,7,0,1,38,25,7,0.2368995633187773,0.28370633187772926,1,0,0,0,0
3819,20,5,0,23,10,24,7,0.36340065502183405,0.3541211790393013,0,0,0,0,1
3820,18,5,0,23,9,24,7,0.2368995633187773,0.07191593886462883,0,0,0,0,1
3821,18,3,1,22,20,24,7,0.2368995633187773,0.28370633187772926,0,0,0,0,1
3822,27,11,1,21,5,24,7,0.36340065502183405,0.3541211790393013,0,0,0,0,1
3823,15,11,0,20,45,24,7,0.36340065502183405,0.028930131004366814,0,0,0,0,1
3824,5,11,1,20,30,24,7,0.2368995633187773,0.12377183406113537,0,0,0,0,1
3825,18,4,1,20,20,24,7,0.36340065502183405,0.3541211790393013,0,0,1,0,0
3826,10,9,1,20,0,24,7,0.36340065502183405,0.28370633187772926,0,0,0,0,1
3827,19,12,1,18,2,24,7,0.028930131004366814,0.28370633187772926,1,0,0,0,0
3828,18,9,1,17,44,24,7,0.2368995633187773,0.28370633187772926,0,0,0,0,1
3829,15,5,0,17,26,24,7,0.2368995633187773,0.3541211790393013,0,0,0,0,1
3830,27,11,0,16,9,24,7,0.3460698689956332,0.07191593886462883,0,0,0,0,1
3831,18,5,1,16,5,24,7,0.36340065502183405,0.12377183406113537,0,0,1,0,0
3832,18,5,0,15,37,24,7,0.2368995633187773,0.07191593886462883,0,0,0,0,1
3833,19,9,1,15,32,24,7,0.2368995633187773,0.28370633187772926,0,0,0,0,1
3834,9,7,1,15,27,24,7,0.028930131004366814,0.3541211790393013,0,0,0,1,0
3835,5,4,1,14,35,24,7,0.3460698689956332,0.28370633187772926,0,0,0,0,1
3836,18,11,0,14,30,24,7,0.36340065502183405,0.3541211790393013,0,0,0,0,1
3837,18,4,0,13,2,24,7,0.3460698689956332,0.12377183406113537,0,0,0,0,1
3838,15,11,0,13,2,24,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3839,10,11,0,13,1,24,7,0.3460698689956332,0.06413755458515284,0,0,0,0,1
3840,18,5,0,13,0,24,7,0.3460698689956332,0.28370633187772926,0,0,1,0,0
3841,18,4,1,13,0,24,7,0.3460698689956332,0.06413755458515284,0,0,1,0,0
3842,27,5,0,12,55,24,7,0.36340065502183405,0.3541211790393013,0,0,0,0,1
3843,18,11,0,12,55,24,7,0.36340065502183405,0.01896834061135371,0,0,0,0,1
3844,15,4,0,12,20,24,7,0.36340065502183405,0.3541211790393013,0,0,0,0,1
3845,19,3,0,11,55,24,7,0.36340065502183405,0.28370633187772926,0,0,0,0,1
3846,18,4,0,11,0,24,7,0.36340065502183405,0.3541211790393013,0,0,0,0,1
3847,15,11,0,10,47,24,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3848,15,5,0,10,46,24,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3849,18,5,0,10,45,24,7,0.3460698689956332,0.12377183406113537,0,0,0,0,1
3850,15,11,0,10,45,24,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3851,18,11,0,3,55,24,7,0.36340065502183405,0.028930131004366814,0,0,0,0,1
3852,1,4,0,3,45,24,7,0.2368995633187773,0.3541211790393013,0,0,0,0,1
3853,15,11,0,22,35,23,7,0.36340065502183405,0.028930131004366814,0,0,0,0,1
3854,15,5,0,22,10,23,7,0.2368995633187773,0.3541211790393013,0,0,0,0,1
3855,5,11,1,21,36,23,7,0.2368995633187773,0.01896834061135371,0,0,0,0,1
3856,27,5,1,21,35,23,7,0.2368995633187773,0.07191593886462883,0,0,1,0,0
3857,19,4,0,20,30,23,7,0.36340065502183405,0.054448689956331876,0,0,0,0,1
3858,19,5,0,19,35,23,7,0.36340065502183405,0.054448689956331876,0,0,1,0,0
3859,19,11,1,19,15,23,7,0.36340065502183405,0.3541211790393013,0,0,0,0,1
3860,19,5,0,18,30,23,7,0.36340065502183405,0.3541211790393013,0,0,1,0,0
3861,1,4,0,18,23,23,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3862,9,5,1,18,22,23,7,0.3460698689956332,0.28370633187772926,0,0,1,0,0
3863,9,4,0,18,18,23,7,0.3460698689956332,0.12377183406113537,0,0,1,0,0
3864,19,5,1,18,17,23,7,0.3460698689956332,0.3541211790393013,0,0,1,0,0
3865,15,5,0,18,15,23,7,0.3460698689956332,0.01896834061135371,0,0,0,0,1
3866,15,11,0,18,13,23,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3867,18,4,0,18,13,23,7,0.3460698689956332,0.07191593886462883,0,0,0,0,1
3868,9,11,0,18,12,23,7,0.3460698689956332,0.054448689956331876,0,0,0,0,1
3869,15,11,0,18,12,23,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3870,15,5,0,18,12,23,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3871,15,4,0,18,11,23,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3872,18,11,0,17,55,23,7,0.36340065502183405,0.12377183406113537,0,0,0,0,1
3873,18,5,1,17,54,23,7,0.3460698689956332,0.28370633187772926,0,0,1,0,0
3874,27,2,1,17,30,23,7,0.36340065502183405,0.28370633187772926,0,0,0,0,1
3875,19,9,1,17,20,23,7,0.028930131004366814,0.28370633187772926,1,0,0,0,0
3876,9,2,1,17,14,23,7,0.3460698689956332,0.28370633187772926,1,0,0,0,0
3877,9,4,0,16,16,23,7,0.3460698689956332,0.054448689956331876,0,0,1,0,0
3878,15,4,0,16,5,23,7,0.36340065502183405,0.3541211790393013,0,0,0,0,1
3879,15,4,0,15,38,23,7,0.2368995633187773,0.3541211790393013,0,0,0,0,1
3880,10,4,0,15,36,23,7,0.3460698689956332,0.3541211790393013,0,0,1,0,0
3881,15,5,0,15,24,23,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3882,15,4,0,15,23,23,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3883,9,11,1,15,18,23,7,0.3460698689956332,0.07191593886462883,0,0,0,0,1
3884,5,5,0,15,5,23,7,0.36340065502183405,0.12377183406113537,0,0,1,0,0
3885,27,9,1,15,5,23,7,0.36340065502183405,0.28370633187772926,0,0,0,0,1
3886,27,11,0,14,50,23,7,0.36340065502183405,0.01896834061135371,0,0,0,0,1
3887,19,4,0,14,47,23,7,0.2368995633187773,0.054448689956331876,0,0,1,0,0
3888,5,7,0,14,47,23,7,0.3460698689956332,0.28370633187772926,1,0,0,0,0
3889,15,11,0,14,46,23,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3890,5,12,0,14,45,23,7,0.36340065502183405,0.28370633187772926,0,0,0,0,1
3891,19,2,0,14,25,23,7,0.36340065502183405,0.28370633187772926,0,0,0,0,1
3892,19,11,0,14,0,23,7,0.36340065502183405,0.06413755458515284,0,0,0,0,1
3893,18,5,1,13,9,23,7,0.3460698689956332,0.06413755458515284,0,0,1,0,0
3894,20,11,0,13,5,23,7,0.36340065502183405,0.12377183406113537,0,0,0,0,1
3895,19,2,1,13,0,23,7,0.028930131004366814,0.28370633187772926,0,0,0,0,1
3896,5,4,0,12,55,23,7,0.36340065502183405,0.12377183406113537,0,0,0,0,1
3897,9,4,0,12,45,23,7,0.36340065502183405,0.3541211790393013,0,0,0,0,1
3898,19,5,0,12,15,23,7,0.36340065502183405,0.12377183406113537,0,0,1,0,0
3899,27,5,1,11,47,23,7,0.3460698689956332,0.028930131004366814,0,0,1,0,0
3900,5,4,1,11,26,23,7,0.028930131004366814,0.28370633187772926,1,0,0,0,0
3901,9,4,0,11,1,23,7,0.3460698689956332,0.01896834061135371,0,0,1,0,0
3902,19,9,1,10,59,23,7,0.028930131004366814,0.28370633187772926,1,0,0,0,0
3903,18,5,1,10,42,23,7,0.2368995633187773,0.12377183406113537,0,0,0,0,1
3904,1,4,0,10,37,23,7,0.3460698689956332,0.01896834061135371,0,0,0,0,1
3905,19,5,0,10,37,23,7,0.3460698689956332,0.07191593886462883,0,0,1,0,0
3906,19,3,1,10,35,23,7,0.3460698689956332,0.28370633187772926,1,0,0,0,0
3907,27,4,0,9,40,23,7,0.36340065502183405,0.07191593886462883,0,0,1,0,0
3908,18,5,0,7,4,23,7,0.2368995633187773,0.06413755458515284,0,0,1,0,0
3909,1,4,1,22,45,22,7,0.36340065502183405,0.06413755458515284,1,0,0,0,0
3910,19,11,0,21,7,22,7,0.2368995633187773,0.054448689956331876,0,0,0,0,1
3911,19,11,1,20,37,22,7,0.2368995633187773,0.3541211790393013,0,0,0,0,1
3912,9,3,0,16,40,22,7,0.3460698689956332,0.28370633187772926,1,0,0,0,0
3913,19,11,0,16,20,22,7,0.36340065502183405,0.028930131004366814,0,0,0,0,1
3914,15,11,0,16,20,22,7,0.36340065502183405,0.028930131004366814,0,0,0,0,1
3915,18,2,1,15,50,22,7,0.36340065502183405,0.28370633187772926,0,0,0,0,1
3916,18,9,1,15,35,22,7,0.36340065502183405,0.28370633187772926,1,0,0,0,0
3917,19,7,0,13,8,22,7,0.2368995633187773,0.28370633187772926,1,0,0,0,0
3918,19,3,0,12,10,22,7,0.36340065502183405,0.28370633187772926,1,0,0,0,0
3919,18,12,0,11,40,22,7,0.36340065502183405,0.28370633187772926,1,0,0,0,0
3920,18,5,0,11,5,22,7,0.36340065502183405,0.01896834061135371,0,0,0,0,1
3921,15,4,0,7,30,22,7,0.36340065502183405,0.3541211790393013,0,0,0,0,1
3922,9,4,0,0,43,22,7,0.2368995633187773,0.028930131004366814,0,0,0,0,1
3923,15,5,0,16,50,21,7,0.36340065502183405,0.3541211790393013,0,0,0,0,1
3924,18,3,0,14,40,21,7,0.36340065502183405,0.28370633187772926,1,0,0,0,0
3925,27,7,1,13,10,21,7,0.3460698689956332,0.28370633187772926,1,0,0,0,0
3926,18,11,1,12,30,21,7,0.36340065502183405,0.07191593886462883,0,0,0,0,1
3927,18,5,0,11,45,21,7,0.36340065502183405,0.3541211790393013,0,0,0,0,1
3928,15,5,0,23,29,20,7,0.2368995633187773,0.3541211790393013,0,0,0,0,1
3929,18,5,0,20,52,20,7,0.2368995633187773,0.06413755458515284,0,0,1,0,0
3930,5,4,0,20,19,20,7,0.2368995633187773,0.12377183406113537,0,0,0,0,1
3931,9,11,1,18,50,20,7,0.36340065502183405,0.06413755458515284,0,0,1,0,0
3932,18,9,0,18,5,20,7,0.36340065502183405,0.28370633187772926,1,0,0,0,0
3933,15,4,0,18,1,20,7,0.2368995633187773,0.3541211790393013,0,0,0,0,1
3934,1,11,1,17,55,20,7,0.36340065502183405,0.01896834061135371,0,0,0,0,1
3935,19,4,0,17,55,20,7,0.36340065502183405,0.028930131004366814,0,0,0,0,1
3936,19,11,1,17,54,20,7,0.2368995633187773,0.28370633187772926,0,0,0,0,1
3937,5,4,0,17,5,20,7,0.36340065502183405,0.07191593886462883,0,0,0,0,1
3938,27,12,0,16,35,20,7,0.36340065502183405,0.28370633187772926,1,0,0,0,0
3939,5,11,0,16,15,20,7,0.36340065502183405,0.07191593886462883,0,0,0,0,1
3940,18,11,0,16,8,20,7,0.3460698689956332,0.07191593886462883,1,0,0,0,0
3941,5,3,1,16,0,20,7,0.36340065502183405,0.28370633187772926,0,0,0,0,1
3942,19,4,1,14,34,20,7,0.2368995633187773,0.3541211790393013,0,0,0,0,1
3943,27,11,0,14,20,20,7,0.36340065502183405,0.12377183406113537,0,0,0,0,1
3944,19,4,0,14,0,20,7,0.36340065502183405,0.054448689956331876,0,0,0,0,1
3945,9,7,0,14,0,20,7,0.36340065502183405,0.28370633187772926,0,0,0,0,1
3946,18,11,0,13,20,20,7,0.36340065502183405,0.3541211790393013,0,0,0,0,1
3947,15,11,0,12,59,20,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3948,15,4,0,12,58,20,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3949,27,5,0,12,58,20,7,0.3460698689956332,0.3541211790393013,0,0,1,0,0
3950,15,11,0,12,58,20,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3951,5,11,0,12,57,20,7,0.3460698689956332,0.054448689956331876,0,0,0,0,1
3952,9,4,0,12,56,20,7,0.3460698689956332,0.28370633187772926,1,0,0,0,0
3953,9,5,0,12,54,20,7,0.3460698689956332,0.07191593886462883,0,0,1,0,0
3954,1,5,0,12,45,20,7,0.36340065502183405,0.054448689956331876,0,0,0,0,1
3955,15,4,0,12,9,20,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3956,15,4,0,12,9,20,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3957,15,11,0,12,9,20,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3958,10,4,0,12,6,20,7,0.2368995633187773,0.01896834061135371,0,0,0,0,1
3959,27,4,1,12,1,20,7,0.2368995633187773,0.12377183406113537,0,0,0,0,1
3960,9,11,0,11,27,20,7,0.028930131004366814,0.28370633187772926,0,0,0,0,1
3961,19,4,0,11,10,20,7,0.36340065502183405,0.12377183406113537,0,0,0,0,1
3962,19,4,0,10,55,20,7,0.36340065502183405,0.3541211790393013,0,0,1,0,0
3963,19,5,0,10,35,20,7,0.36340065502183405,0.3541211790393013,0,0,1,0,0
3964,27,5,1,9,40,20,7,0.3460698689956332,0.028930131004366814,0,0,1,0,0
3965,27,5,1,9,38,20,7,0.3460698689956332,0.028930131004366814,0,0,1,0,0
3966,19,4,0,9,19,20,7,0.2368995633187773,0.3541211790393013,0,0,0,0,1
3967,18,11,1,0,11,20,7,0.2368995633187773,0.12377183406113537,0,0,0,0,1
3968,15,4,0,20,28,19,7,0.2368995633187773,0.3541211790393013,0,0,0,0,1
3969,18,4,1,20,0,19,7,0.36340065502183405,0.28370633187772926,0,0,1,0,0
3970,18,5,1,19,45,19,7,0.36340065502183405,0.12377183406113537,0,0,1,0,0
3971,19,11,0,19,19,19,7,0.2368995633187773,0.054448689956331876,0,0,0,0,1
3972,15,5,0,18,52,19,7,0.2368995633187773,0.3541211790393013,0,0,0,0,1
3973,15,7,0,17,26,19,7,0.3460698689956332,0.28370633187772926,0,0,0,0,1
3974,9,5,1,17,15,19,7,0.3460698689956332,0.12377183406113537,0,0,1,0,0
3975,19,4,0,17,10,19,7,0.36340065502183405,0.3541211790393013,0,0,0,0,1
3976,18,12,0,16,57,19,7,0.2368995633187773,0.28370633187772926,0,0,0,0,1
3977,1,5,1,16,32,19,7,0.3460698689956332,0.3541211790393013,1,0,0,0,0
3978,18,11,1,15,53,19,7,0.3460698689956332,0.12377183406113537,0,0,0,0,1
3979,18,11,1,15,33,19,7,0.028930131004366814,0.12377183406113537,0,0,0,0,1
3980,19,5,0,14,55,19,7,0.36340065502183405,0.06413755458515284,0,0,1,0,0
3981,18,9,1,13,30,19,7,0.36340065502183405,0.28370633187772926,0,0,0,0,1
3982,18,2,1,13,10,19,7,0.36340065502183405,0.28370633187772926,0,0,0,0,1
3983,19,4,0,13,10,19,7,0.36340065502183405,0.054448689956331876,0,0,0,0,1
3984,15,5,0,13,3,19,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3985,15,11,0,13,2,19,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3986,15,4,0,13,2,19,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3987,15,4,0,13,1,19,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3988,18,5,0,13,0,19,7,0.3460698689956332,0.12377183406113537,0,0,1,0,0
3989,10,4,1,12,7,19,7,0.019787117903930132,0.28370633187772926,1,0,0,0,0
3990,18,11,0,12,5,19,7,0.36340065502183405,0.3541211790393013,0,0,0,0,1
3991,9,4,0,11,50,19,7,0.36340065502183405,0.3541211790393013,0,0,0,0,1
3992,18,5,0,11,30,19,7,0.36340065502183405,0.3541211790393013,0,0,0,0,1
3993,15,7,0,11,30,19,7,0.36340065502183405,0.28370633187772926,1,0,0,0,0
3994,15,5,0,10,58,19,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3995,9,9,1,10,57,19,7,0.3460698689956332,0.07191593886462883,0,0,0,0,1
3996,10,4,0,10,57,19,7,0.3460698689956332,0.12377183406113537,0,0,0,0,1
3997,18,7,1,10,55,19,7,0.3460698689956332,0.28370633187772926,0,0,0,0,1
3998,15,11,0,10,54,19,7,0.3460698689956332,0.3541211790393013,0,0,0,0,1
3999,18,5,0,10,54,19,7,0.3460698689956332,0.12377183406113537,0,0,1,0,0
4000,9,12,1,10,45,19,7,0.36340065502183405,0.28370633187772926,1,0,0,0,0
4001,5,11,0,9,45,19,7,0.2368995633187773,0.054448689956331876,0,0,0,0,1
4002,15,4,0,1,29,19,7,0.2368995633187773,0.3541211790393013,0,0,0,0,1
4003,19,11,1,22,48,18,7,0.2368995633187773,0.12377183406113537,0,0,0,0,1
4004,18,7,0,22,12,18,7,0.2368995633187773,0.28370633187772926,0,0,0,0,1
4005,19,5,0,20,11,18,7,0.2368995633187773,0.054448689956331876,0,0,0,0,1
4006,19,4,1,20,10,18,7,0.2368995633187773,0.054448689956331876,0,0,1,0,0
4007,19,2,0,18,39,18,7,0.3460698689956332,0.28370633187772926,0,0,0,0,1
4008,9,4,0,18,15,18,7,0.36340065502183405,0.06413755458515284,0,0,1,0,0
4009,9,11,0,17,0,18,7,0.36340065502183405,0.054448689956331876,0,0,1,0,0
4010,18,2,1,16,35,18,7,0.36340065502183405,0.28370633187772926,1,0,0,0,0
4011,18,11,1,16,15,18,7,0.36340065502183405,0.07191593886462883,0,0,1,0,0
4012,19,5,0,16,5,18,7,0.2368995633187773,0.054448689956331876,0,0,1,0,0
4013,15,5,0,16,0,18,7,0.36340065502183405,0.3541211790393013,0,0,0,1,0
4014,18,4,1,15,50,18,7,0.36340065502183405,0.028930131004366814,0,0,1,0,0
4015,9,5,0,15,50,18,7,0.36340065502183405,0.028930131004366814,0,0,1,0,0
4016,5,11,0,15,50,18,7,0.36340065502183405,0.028930131004366814,0,0,1,0,0
4017,19,5,0,15,49,18,7,0.2368995633187773,0.07191593886462883,0,0,1,0,0
